,0,1,2,3,4,5,6,7,8,9
intercept,-0.1964767657249067,-0.7660859347160203,-0.43186724239082314,0.1601804475147561,-0.4860252145633943,-0.23213698433874555,-0.5661233603521034,-0.04306559430300528,2.210389826098827,0.35121082277542637
1,-0.039867024944642726,-0.01878616380471474,-0.012016480546451692,0.15512497013025192,-0.21102536584429865,0.30309306165514743,-0.01960433416407542,0.2771118399873886,-0.12144813028216175,-0.3125823721864434
2,-0.06283200713127043,0.05382206655225737,0.15676794933067556,-0.2622853249637855,-0.22631617967865597,0.846092943018275,-0.4495185806637162,0.11193401787668848,0.008786049888734878,-0.1764509342292009
3,0.1350058224891192,0.1587893914131595,0.09120247273935675,0.19639420118106382,-1.072709602715531,0.04847185801099793,-0.18347672924130015,0.37736347826816374,-0.4154444848100862,0.6644035926650579
4,-0.08639215080845572,-1.0088734069057215,0.01562739787603705,0.9019395864543381,-0.6256098820251957,-0.05141114916377156,0.057887795663124506,0.3070810511194867,0.10358790303958222,0.3861628547505731
5,-0.32091508438528654,1.0477938537568419,-0.09998455969806579,0.07661427715875711,-0.9613014084060111,0.5110083820409582,-0.16793222816000414,0.08323253808409946,-0.13639055325500352,-0.03212521713628785
6,-0.15064857962410774,0.2090114797510145,-0.10450472707074644,0.0028120456704594384,-0.47946147342333056,0.6319622540545388,-0.15539308680610184,0.31360455809564314,-0.5762690390330114,0.3088865683856394
7,-0.06977319313412017,-0.08094315313742122,-0.00790820221673102,-0.046631242640114944,0.2725132945353843,-0.1606705598984284,-0.00015725896492532962,0.12200641797979418,-0.018119073551681242,-0.010317028971757767
8,-0.002192926118663534,-0.003060482155993784,-0.16235729885478586,-0.06852136976689267,-0.003479057992287598,0.01094840321651638,-0.0036198357872562043,-5.833778716415237e-05,0.24213990545645162,-0.009799000209924207
9,-0.10229848954888368,-0.8125364905200554,0.4826372868159668,0.21534843393330658,-0.15933507950222178,-0.09704435614940249,-0.2918733471475397,0.11477130720020268,0.13326846551731464,0.5170622694013151
10,0.055954796206795936,-1.0446563514499283,0.21719352256381289,0.2665869686634512,-0.3346292237841977,0.5708716293022076,-0.34511388099827944,0.1221310648687498,0.24887683400535032,0.24278464062203758
11,0.24103433543308822,-0.3154298534520365,-0.2019259223255859,0.17238977736197525,-0.583512177999509,0.22859920559305935,-0.06727562478833,0.11470936287332474,0.17395769820180682,0.23745319910220847
12,0.056490352257253934,0.7436006527227897,0.6208260380264863,0.25237252324314036,-0.6394989891512444,-0.35199920414306496,-0.5646479167892099,0.6726222134181402,-0.5785985558809709,-0.2111671137033213
13,0.16269452361437475,0.100848922119439,-0.09141926730141998,0.39677790112397004,-0.484308202481962,-0.16347977406578992,-0.4897611646456232,0.15680042018448564,0.4450553538952793,-0.033208712442754966
14,-0.1823619966613371,-0.4717679708073814,-0.1561312637257545,0.4804282978649379,-0.2830535815217414,0.06642214114814327,-0.1665236013109203,0.03135328708458738,0.2594276798346115,0.4222070080948536
15,-0.06602609942526699,-0.10863411047576534,-0.001778413121632856,0.08017911164857501,0.08549720937678736,-0.12387935497208126,-0.001265509463725487,0.1814891243156501,-0.02292295013547303,-0.022659007747068374
16,-0.030684088181547203,0.4774742970390335,-0.06664215159184586,-0.044031130182687034,-0.11949769030598564,-0.06914411877775069,-0.013837012283243496,-0.00012255775108585283,-0.09832337576340734,-0.03519217220148054
17,0.0491684320287759,0.5311501094864072,-0.05821557898041931,-0.04271236459114813,0.309135207423597,-0.05822394778368795,-0.44614085791625824,-0.5178414528238728,0.19718915053702774,0.03649130261957962
18,0.30104822531630526,-0.1593864116905362,-0.11243639804281093,-0.868873815346372,0.19893539025106816,0.3881430627205862,0.09460113081796372,-0.5549570377915805,0.37298992615184895,0.3399359276135263
19,-0.02156156911916588,1.721223739881728,-0.5622053615564879,-1.0600786514288976,0.171684256648374,-0.2087863684114879,0.02907135179554072,-0.42006756269297124,0.018507979218349405,0.3322121856650223
20,-0.586692348367383,0.7941262263051141,0.27803023237404506,0.3447838890933749,0.048665486872080804,-1.0226511766451853,-0.6129102405876917,0.050578091735351466,0.30060067782845695,0.405469161391839
21,0.4520218615315563,-0.4437780666198764,0.04891394309811623,-0.5507463754717339,-0.06561592346903566,-1.032999188089492,-0.8811712330375093,0.23166120794239795,0.7223316396023046,1.5193821345132712
22,0.10619518706048715,0.1706537624812266,0.0401563129337738,-0.006252856425308817,0.07288767402648295,-0.777389265975716,-0.26682952368874974,0.4669862412107685,0.20630288969116387,-0.01271042131412903
23,-0.01693115339964631,-0.011436362917448017,-2.706662871249146e-05,-0.002744540966846687,0.2141386128744831,-0.006453868922334596,-0.0011740569080872687,-0.05200797163651078,-0.014850038517946418,-0.10851355297695077
24,-0.015320182233876968,0.0831447649693726,-0.002466427760774585,-2.266273299619091e-06,0.09777738937257126,-0.03350929430102758,-0.006163302861611528,-5.640196977529909e-05,-0.10745009742838464,-0.015954181513193666
25,0.20531964791148763,0.1033619652683108,-0.32102383870446555,-0.1747103583589581,0.38253263350032074,0.38264779363188245,-0.010720882056485494,-0.45617043752800285,-0.13905554979380408,0.027819026129709122
26,0.29179390642125874,0.14270112541081867,-1.042005140929379,-1.2521300224912646,0.6720531640779425,0.7689725220042727,0.17680638091896173,-0.18286127398391172,-0.2352506045894217,0.6599199431607177
27,-0.5032142040974205,0.2835657421707286,-1.0388358918832716,-0.1878620607172556,-0.11114901676396836,0.3594388384245802,-0.03442234057416333,-0.5374919629625168,0.8769434709447574,0.8930274254585278
28,-0.9634453082766575,0.5988060821813812,-0.2534370642568967,0.6308096579763259,0.1908514146161405,0.13429697655127387,-0.31969448367689024,0.05732459081106979,-0.29347714770938693,0.21796528178364077
