,0,1,2,3,4,5,6,7,8,9
intercept,-0.0649046743300579,-0.9033323817844495,-0.4501188287726226,0.22032986509234465,-0.6394638768315992,0.09525480548307995,-0.3898440516036651,-0.1739719387109289,2.0001482331644342,0.3059028482934524
1,0.02421831362950452,-0.003247139043962383,0.05368187052512133,0.16324422939745226,-0.14550100398044993,0.24702693143553886,-0.09070956674441046,0.1345512064264054,-0.07575232093051902,-0.3075125207146783
2,-0.08963222991656514,-0.10272067989228653,0.35730875881739205,-0.23649143921920765,-0.2559118027838105,0.5325058764781043,-0.434506056719609,0.08619406529195361,0.13399456242982172,0.00925894551421374
3,0.20247452116149692,0.019763732281803205,0.04367941769159359,0.36367721933567054,-0.9922084166690597,0.14340240821121158,-0.11496880531906739,0.39727808791857677,-0.4047399312682611,0.34164176665603807
4,-0.015919122007575545,-0.9705248476299481,0.15880716377302842,0.8786021996984898,-0.6806448293035833,0.29127132679876877,-0.18113716975939603,0.320068490548554,0.0735609071536183,0.1259158807280395
5,-0.298432441945395,0.8122575771285626,-0.0871925503394415,0.05455911503317392,-0.9008824580087645,0.6262000398508826,-0.09577311939744611,0.28210637959456625,-0.20217319657244176,-0.19066934534369695
6,-0.1589748160268036,-0.004229042136465542,0.03016261067709577,-0.26038562041539715,-0.45064275323310854,0.7600457523731821,-0.14990784329884227,0.3772576204300361,-0.4430373991875165,0.2997114908178225
7,-0.055563018850469145,-0.06073068970971696,-0.005682975693845595,-0.009065385708383548,0.295265390537835,-0.025366078587254617,-0.00048786227508520867,0.2856083127219117,-0.045996478785779484,-0.3779812136492121
8,-0.002893182728389912,-0.004702482223738233,-0.12115485637119709,-0.056347153592496,-0.003634136165695781,0.012263454546945406,-0.0011473943890038146,-2.0097337320975467e-05,0.19636122947851356,-0.018725381217616917
9,0.03410509889217129,-0.901387702530721,0.39877182510222126,0.2590540224129184,-0.024040643507410975,0.03840666392981117,-0.4134852113021959,-0.10830909773378532,0.20088271165782765,0.5160023330791669
10,-0.09476150215794815,-0.972605137811148,0.22403141598139534,0.18149329735981348,-0.32950837490705887,0.514372305282791,-0.3121223970168894,0.2305275927239062,0.23989637557235882,0.3186764249727836
11,0.24960955371776555,-0.530420543399963,-0.12636004564219822,0.17458711706386304,-0.6653642422064446,0.23734880758856866,-0.11422649449715443,0.2560945615995749,0.22726077478454196,0.2914705109914474
