feature,mean_importance
Centers for Medicare and Medicaid Services_sum_ahrq,-1.1119548381838176e-10
aspr_sum_acf,2.1545208583137265e-06
samhsa,4.581580255354892e-06
ahrq,6.528223399789998e-06
hrsa,0.00010281249141398232
Centers for Medicare and Medicaid Services,0.00011742513064342543
hrsa_multiply_Centers for Disease Control and Prevention,0.00042855852412968713
aspr_ratio_os,0.0006851226292603378
os,0.0009630660329034302
nih,0.0010682187895493366
acl,0.0014163589172716188
aspr,0.0018929239901311235
ihs,0.00548417504738865
Centers for Disease Control and Prevention,0.01694338770129604
Centers for Medicare and Medicaid Services_ratio_os,0.04028790071063197
acf_ratio_Centers for Medicare and Medicaid Services,0.04306969445727544
samhsa_ratio_acf,0.08468047798479147
aspr_ratio_Food and Drug Administration,0.08765344591683827
Food and Drug Administration,0.08821793734362142
Centers for Medicare and Medicaid Services_diff_samhsa,0.1285590691898677
acf_ratio_samhsa,0.16975736213834322
acf,0.2549542704356944
