,0.12,0.403,0.597,15.0,62.0,79.0,458.0,758.0,805.0,3173.0,4246.0,5381.0,10237.0,11991.0,16429.0,18358.0,35074.0,51901.0,76738.0,86975.0
intercept,-0.5359716735013107,-0.3315415820988599,-0.4937162982374746,-0.4636146068639787,-0.43549824494643363,-0.4448722199626569,0.036892627626122804,0.3419979881535941,0.4413969015998798,2.380738106824358,1.503897556497245,-0.5228221981752407,-0.2975151595307687,0.3795519318165787,1.3564606157838308,0.9486065821020719,-0.1315230679896362,-0.14241713631047445,-0.5511894614364621,-3.0388606613502254
acf,-0.06617204955097282,-0.05113293784898536,-0.050292412076639634,-0.03458176965740414,-0.06858585202559113,-0.06724241258840867,-0.07527349782082535,-0.08561070818585712,-0.01903024433623475,-0.26969190201400645,-0.39707562034357724,-1.0038958352868128,-0.7055294957707487,-0.07889827181475051,-0.48914408183521063,1.5923136789031247,0.30254554339990664,0.3298187011914797,0.8893598655646217,0.34811930209681213
acl,-0.03297918404892975,0.19811348953181512,-0.0015331210626447044,-0.033213685990972,-0.033243701135019565,-0.033166701885287725,-0.036962648775034294,-0.04826684975796893,-0.052322243496749916,-0.3592271632877567,-0.28502824246419317,-0.29208472169680727,-0.6587417760122823,0.02935706031058714,0.16062486406202037,-0.012111339391408248,0.898665166181486,-0.35043217724293885,0.5367290588083632,0.4058239173536427
ahrq,-0.08187040317249719,0.07028847310725127,-0.06716719932197474,-0.0829995092176049,-0.08290567053755168,-0.08166264883174278,-0.0898023112747673,-0.0948714085243399,-0.10007315769505756,0.415923702842566,-0.2958926055510926,-0.2580696409893077,-0.41297819295927646,-0.03527064951259266,-0.25151324839399714,0.023692080756962847,0.9425430529560549,-0.4241264707441038,0.49479210947870406,0.4119636975842774
aspr,-0.9415222451894019,-0.960208345502355,-0.9279450621630729,-0.9337611611253867,-0.9895650944833368,-0.9663244874509642,-1.0715160531278083,-1.113073949467437,-1.1312811361046033,0.6348148002900483,-0.6391151513592601,2.1841896574253497,2.4223707367195653,-0.4083947339364672,2.4562284045382548,0.3861757692512764,-0.3900347419138187,1.306230056746454,-0.8001528052208743,1.8828855420737651
Centers for Disease Control and Prevention,-0.5427465792967571,-0.5404510056262631,-0.5458139844616086,-0.5502161975433973,-0.3245046506219616,-0.5447208016155678,-0.14440639782098924,-0.3527956602151424,-0.31335153195649473,0.15529443545000837,-0.4438145937980009,0.9410558539602533,-0.2581266543221394,-0.1471278163744832,1.5793960978152166,0.08233017267901498,0.47210600325689633,0.304829630537837,0.1999640248909039,0.9730996550625968
Centers for Medicare and Medicaid Services,-0.26429447959310864,-0.26231161414148824,-0.2624248106484078,-0.26425607397717465,-0.2705681842221617,-0.26339867119080423,-0.29551909187439457,-0.27575951142867783,-0.30094544010129204,0.019698921566938237,2.0468225757620435,-0.4158388045563792,-0.5950763164184733,-0.10404688715979142,-0.530412023219728,-0.09734570632729135,0.3377284864842747,0.5352787479517849,0.9363347827812644,0.3263341003128002
Food and Drug Administration,-0.3331291211540974,-0.3316169949796094,-0.33580043352407013,-0.33741124883175205,-0.34391675577843134,-0.30593745868855765,-0.3483439104517073,-0.18735512588545422,-0.35171650407477545,-0.9699635188853569,-0.5104221503200259,0.823078235720629,0.49586936710000135,-0.16151168245975042,-0.8494055654420372,2.0196111267935795,-0.16879772812414337,0.9052835135579366,0.5135899021655344,0.7778960532620252
hrsa,-0.347077676638306,-0.3421179481298659,-0.33995988427758744,-0.35661280118773964,-0.30133764173125244,-0.34664191825267954,-0.29684054618561145,-0.23906362141946547,-0.3913485758163369,0.2714997560831711,2.1639683261926663,-0.8233749878428123,-0.784883634931106,-0.13240348799613108,-0.21006885855597246,0.32215180941750254,0.21757376855241237,0.6319832593226171,0.9716057134436771,0.3329489499527314
ihs,-0.5156639085531652,-0.5191857336060014,-0.5151126784919786,-0.5195898732733794,-0.5200516102086605,-0.5147599712590423,-0.2102619749071327,-0.5208438378056974,-0.4458004490230834,1.026027787686544,-0.3511857776461113,-0.885311798603981,-0.9658001839054717,3.2696528003922225,0.38278386883520693,-0.6615638075877681,-0.41084127975247303,1.5104721545418418,1.1306717147423702,0.23636455842565515
nih,-0.4762744477978206,-0.4743626573560429,-0.47704765422262,-0.4754838860226978,-0.47948711156546886,-0.29962111582485396,-0.102959420122691,1.0620495298536183,1.0954648943060254,-0.863451289995054,-0.38358592755129245,-2.2964741064870893,2.02535166393956,-0.11570674091580081,0.9807103945342988,-0.4032668703490087,0.8684828030331054,-0.1298703292740055,-0.19934677318709218,1.1448790450048603
os,-0.4849420595262437,-0.48489467099849665,-0.4844381338161856,-0.42844326421316953,-0.49662846408157674,-0.4862666786225271,-0.34172558632991357,-0.5315561379010059,-0.19634041219821116,-0.023241495305621442,1.8044002661614504,-0.5006743658025553,-0.45449966289886046,-0.1761913924722363,0.5774268608110243,0.44542696798181736,0.029028394369818494,0.8818641948103176,0.7445229528485433,0.6071726871835372
samhsa,-0.2143267252350118,-0.1509085011128732,-0.2082270475638018,-0.1440885734357844,-0.2173968967135182,-0.21356186362563284,-0.2372120116668056,-0.22863347581051024,-0.23860654768924813,1.715489960470508,-0.332323133156894,-0.37970158290023226,-0.9596905944143225,-0.08196479751636494,0.6652420149983197,-0.22981780129883897,0.919423136486653,-0.38512601162601273,0.5019341729506812,0.419496278859599
