,0.12,0.403,0.597,15.0,62.0,79.0,458.0,758.0,805.0,3173.0,4246.0,5381.0,10237.0,11991.0,16429.0,18358.0,35074.0,51901.0,76738.0,86975.0
intercept,-0.5359716970018482,-0.3315415868697269,-0.49371630183611603,-0.46361460374334745,-0.4354982437044098,-0.44487221464959253,0.03689262721645812,0.3419979462787819,0.44139682234305483,2.380738181544584,1.5038974954165059,-0.5228220434325901,-0.2975150519231938,0.3795518442173547,1.3564605493396675,0.9486064758963426,-0.13152298882225585,-0.14241719419352514,-0.5511895086237574,-3.0388605074522888
acf,-0.06617204766396054,-0.05113293519108961,-0.050292417523269656,-0.034581775779318265,-0.06858585653331531,-0.06724242097357667,-0.07527348943198779,-0.08561073867677074,-0.019030286760853898,-0.26969187159748137,-0.3970756386861916,-1.0038957800587132,-0.7055295015684224,-0.07889827844123926,-0.48914408218190725,1.5923136976217167,0.3025455362182974,0.32981869796548585,0.8893598921333055,0.34811929712931033
acl,-0.03297917863246009,0.19811350134055358,-0.0015331211614253856,-0.033213687688857886,-0.033243701070397404,-0.033166705209133084,-0.03696263820951292,-0.0482668793718657,-0.05232228549378476,-0.35922715622202356,-0.28502824175191294,-0.29208468545055744,-0.6587417407212808,0.029357052698092925,0.16062487446375487,-0.012111348555757556,0.8986651668789902,-0.35043217642201435,0.536729038543085,0.40582391203652046
ahrq,-0.08187039849406383,0.07028848189521618,-0.06716720050985582,-0.08299951169903273,-0.0829056711822434,-0.08166265251042147,-0.08980230155274838,-0.0948714358633759,-0.10007319677442277,0.415923715478119,-0.2958926060867648,-0.2580696016056839,-0.412978153134242,-0.03527065626948893,-0.25151324386074353,0.02369207167355983,0.9425430540204823,-0.4241264720028667,0.49479208467017055,0.4119636938084211
aspr,-0.9415222346027752,-0.9602083352347542,-0.9279450608442035,-0.9337611621818861,-0.9895650944970641,-0.9663244895233477,-1.071516044650863,-1.1130739533548788,-1.131281145845185,0.6348147943272155,-0.6391151538262582,2.184189637030319,2.422370678014656,-0.4083947246618012,2.456228447879784,0.3861757763657887,-0.39003475005831045,1.306230054239185,-0.8001528392878944,1.882885600712238
Centers for Disease Control and Prevention,-0.5427465745911075,-0.5404510007277521,-0.5458139885069576,-0.5502162031858345,-0.3245046477078549,-0.5447208083097148,-0.14440637771009981,-0.3527956790908967,-0.3133515610861417,0.15529443492114392,-0.44381459629337144,0.9410558654932942,-0.258126653673491,-0.14712781800402397,1.579396134553761,0.08233016897766028,0.4721059979722074,0.3048296324223607,0.19996400495540234,0.9730996695914222
Centers for Medicare and Medicaid Services,-0.2642944741609779,-0.26231160706785134,-0.26242481275559526,-0.26425607763502945,-0.2705681857853206,-0.26339867521396304,-0.29551908370590413,-0.2757595296595245,-0.30094547088654466,0.01969892690243249,2.04682254289299,-0.41583876239960627,-0.5950762767456903,-0.104046892284257,-0.5304120412316979,-0.09734571404063574,0.33772847511141973,0.5352787509787288,0.9363348050531907,0.32633410263386065
Food and Drug Administration,-0.3331291190804253,-0.33161699234899633,-0.3358004403167801,-0.3374112570479092,-0.34391676161510804,-0.30593746709187786,-0.3483439032530943,-0.1873551435247579,-0.3517165380077143,-0.9699634945185884,-0.5104221720265466,0.8230782970684385,0.495869337789473,-0.16151168542003727,-0.8494055809176408,2.0196111529502385,-0.16879773757006322,0.9052835041016961,0.5135899300388025,0.7778960707909013
hrsa,-0.3470776730219345,-0.3421179425804661,-0.3399598884708547,-0.35661280756201374,-0.3013376440098888,-0.3466419245177742,-0.2968405374446986,-0.23906363634115532,-0.3913486067488872,0.2714997710859435,2.163968287772602,-0.8233749495376812,-0.7848836116278878,-0.13240349253960243,-0.21006886770534253,0.3221518099840285,0.21757375663908682,0.6319832621303653,0.971605742980463,0.33294895151569653
ihs,-0.5156638963245801,-0.5191857194751797,-0.5151126736960684,-0.5195898699279138,-0.5200516043459464,-0.5147599681003777,-0.21026194425077846,-0.5208438430678212,-0.44580046558577824,1.0260277085899923,-0.35118577919819316,-0.8853117892644259,-0.965800151843773,3.2696527550244925,0.3827838483134973,-0.6615638318342729,-0.41084128844424206,1.5104721564380663,1.1306717849195134,0.2363645720737504
nih,-0.47627444498952315,-0.4743626538438154,-0.4770476585917414,-0.4754838912413693,-0.47948711481526785,-0.2996211203202553,-0.10295940656707497,1.0620495183371064,1.0954648715017516,-0.8634512763473197,-0.38358591296736894,-2.2964740893017574,2.0253516790862442,-0.11570674426273181,0.9807104113068136,-0.4032668848124327,0.8684828078837352,-0.12987032626559897,-0.19934683444319123,1.1448790706537593
os,-0.48494205539866214,-0.48489466513064716,-0.4844381383997662,-0.42844326908724595,-0.49662846818275336,-0.4862666855131352,-0.34172557497956396,-0.5315561569792217,-0.19634043336961274,-0.023241483917165948,1.8044002312200882,-0.5006743396784057,-0.4544996611766753,-0.1761913947278621,0.5774268661775435,0.44542697232989503,0.029028381555882207,0.8818641982582229,0.7445229792164467,0.6071726977826679
samhsa,-0.21432672088169347,-0.15090849523725286,-0.2082270494557579,-0.14408857469435088,-0.2173968979919385,-0.2135618674237945,-0.23721200248572694,-0.22863349861081872,-0.23860658166134172,1.715489971174916,-0.3323231343399879,-0.3797015651641768,-0.9596905595199985,-0.08196480235475263,0.6652420425684541,-0.22981781189935557,0.9194231348310183,-0.3851260091299003,0.5019341497139376,0.41949627256254024
