,0.12,0.403,0.597,15.0,62.0,79.0,458.0,758.0,805.0,3173.0,4246.0,5381.0,10237.0,11991.0,16429.0,18358.0,35074.0,51901.0,76738.0,86975.0
intercept,-0.5359717398325442,-0.3315415955817382,-0.4937163084036457,-0.46361459806515204,-0.43549824145197596,-0.44487220497678126,0.03689262645298965,0.34199786974571417,0.44139667762485124,2.380738317788852,1.5038973841405865,-0.5228217612512932,-0.2975148556953259,0.3795516843173498,1.3564604281793478,0.9486062822506365,-0.13152284449996077,-0.14241729978042061,-0.5511895946981183,-3.038860226263632
acf,-0.06617204423440276,-0.051132930338198004,-0.050292427451929834,-0.03458178693676991,-0.06858586474521973,-0.06724243625392007,-0.07527347415200933,-0.08561079427567914,-0.0190303641556244,-0.26969181610558773,-0.39707567209751726,-1.0038956794189646,-0.7055295120408372,-0.07889829053374632,-0.4891440828276423,1.5923137317478242,0.3025455231115218,0.3298186921254879,0.8893599405551391,0.3481192880280261
acl,-0.03297916877608349,0.1981135228511574,-0.0015331213514332591,-0.03321369078914817,-0.03324370095674718,-0.0331667112719318,-0.036962618967932376,-0.04826693336923648,-0.05232236209067038,-0.35922714330235245,-0.2850282404627491,-0.2920846193145348,-0.6587416763569772,0.029357038792558406,0.16062489345162276,-0.012111365212758069,0.898665168145631,-0.3504321749118148,0.5367290016021511,0.40582390229120713
ahrq,-0.08187038998027024,0.07028849790651506,-0.06716720268154559,-0.08299951622509372,-0.0829056723591776,-0.08166265921799357,-0.08980228384596405,-0.09487148571112687,-0.10007326804751253,0.41592373851216,-0.29589260706907317,-0.2580695297521121,-0.41297808049317797,-0.035270668617237655,-0.2515132355763454,0.0236920551665957,0.9425430559571102,-0.4241264742833932,0.4947920394500701,0.4119636868675197
aspr,-0.9415222153170425,-0.9602083165184032,-0.9279450584410496,-0.9337611641045177,-0.9895650945135153,-0.9663244932992923,-1.0715160291915524,-1.113073960396194,-1.131281163566218,0.6348147834167353,-0.6391151583697618,2.1841895998436383,2.422370570870234,-0.40839470772342035,2.45622852680263,0.38617578929793955,-0.39003476491804867,1.306230049734871,-0.8001529013214156,1.8828857077143832
Centers for Disease Control and Prevention,-0.5427465660223776,-0.5404509917905893,-0.5458139958781678,-0.5502162134645697,-0.32450464240252797,-0.5447208205064495,-0.14440634108244077,-0.35279571350337596,-0.31335161421737295,0.155294433963754,-0.4438146008668366,0.9410558865812388,-0.2581266525458566,-0.14712782098211236,1.579396201523647,0.08233016225227781,0.47210598833100953,0.30482963589353984,0.19996396863499522,0.9730996960821459
Centers for Medicare and Medicaid Services,-0.2642944642784243,-0.2623115941811455,-0.26242481660659905,-0.2642560843090575,-0.270568188640439,-0.26339868255633986,-0.2955190688364579,-0.2757595629317964,-0.3009455270656871,0.019698936671239706,2.046822483074883,-0.4158386854963577,-0.5950762043775513,-0.10404690164195501,-0.5304120740313122,-0.09734572808314365,0.33772845436838844,0.5352787564911681,0.9363348456366737,0.3263341067938588
Food and Drug Administration,-0.333129115309237,-0.33161698754536645,-0.33580045269545766,-0.33741127201768945,-0.34391677224584044,-0.30593748240591256,-0.3483438901377801,-0.1873551756950361,-0.3517165999044579,-0.9699634500328453,-0.5104222115737002,0.8230784088358521,0.4958692844271519,-0.16151169081097214,-0.8494056092027342,2.0196112006017177,-0.16879775480995032,0.905283486925447,0.5135899808585773,0.7778961027381732
hrsa,-0.34707766644421023,-0.3421179324675945,-0.33995989611939753,-0.3566128191814296,-0.3013376481671673,-0.3466419359417492,-0.296840521532001,-0.2390636635849705,-0.39134866319210265,0.2714997984459314,2.1639682178527333,-0.823374879681324,-0.7848835690959111,-0.13240350083385477,-0.21006888435396864,0.3221518110251159,0.21757373490844353,0.6319832672535144,0.971605796807541,0.33294895430231014
ihs,-0.5156638740287299,-0.5191856936996793,-0.5151126649395379,-0.519589863812819,-0.5200515936419102,-0.5147599623277488,-0.2102618883566176,-0.5208438526908372,-0.4458004958317288,1.026027564411322,-0.3511857821027647,-0.8853117721500102,-0.965800093401357,3.2696526723698955,0.3827838109971287,-0.6615638760659431,-0.410841304321245,1.5104721598967454,1.1306719128057472,0.23636459689000225
nih,-0.4762744398715254,-0.4743626474244305,-0.47704766654689257,-0.47548390074244745,-0.47948712072563865,-0.2996211285111087,-0.10295938187922875,1.0620494972788266,1.0954648298417389,-0.8634512514020084,-0.3835858864245355,-2.296474057987843,2.025351706743909,-0.11570675038424405,0.9807104418866949,-0.4032669111366998,0.8684828167194261,-0.12987032076737337,-0.19934694606655962,1.144879117399901
os,-0.4849420478875615,-0.4848946544348361,-0.48443814675687746,-0.42844327797366294,-0.4966284756554865,-0.4862666980745997,-0.341725554312346,-0.5315561917772482,-0.1963404720292827,-0.02324146313706194,1.8044001676205796,-0.5006742920406859,-0.45449965802022974,-0.1761913988414339,0.5774268759734029,0.4454269802510442,0.029028358181859223,0.8818642045609963,0.7445230272784206,0.6071727170749566
samhsa,-0.2143267129560781,-0.15090848452546812,-0.20822705290594393,-0.14408857699159316,-0.21739690031957853,-0.21356187434547327,-0.23721198575850963,-0.2286335401799183,-0.23860664361511275,1.7154899906279997,-0.33232313650957546,-0.3797015327473246,-0.9596904959085567,-0.08196481120200924,0.6652420928672104,-0.2298178311693584,0.9194231318122438,-0.38512600456713614,0.5019341073568543,0.41949626103724585
