,0,1,2,3,4,5,6,7,8,9
intercept,-0.5147980748564451,-0.7864078758412467,-0.39715666847946496,0.12969960573432382,-0.16926310625023375,-0.23619787035116643,-0.5648568321586149,0.14908208729222536,2.080260585340952,0.30963814956971886
1,-0.03856322474829444,-0.000531800516706893,-0.01723697068776675,0.200640527273424,-0.1886097186378078,0.18697683736973766,-0.013123637556602804,0.210998395130389,-0.1031775825809696,-0.237372825045403
2,-0.0780471421363475,0.06754369652566866,0.11643946283361162,-0.1692948964822096,-0.14215186107183644,0.5260685872327192,-0.3376859239356026,0.16156931922476037,-0.05888100322626143,-0.08556023896450271
3,0.08676730799722747,0.19826383779541049,0.10251466993187246,0.20924334240288647,-0.9430176698738024,0.045624227804471514,-0.22163157718436308,0.32859395931763163,-0.4489716845894892,0.6426135863981507
4,-0.022741292591068503,-1.006463271471535,0.08074754214785185,0.7913107187124521,-0.5284946240180408,0.06317793667671934,0.05727771626220658,0.12878758620575706,0.05413927553768347,0.3822584125379789
5,-0.26206226859594745,1.0115589581665492,-0.0695341516122112,0.02084964830018519,-0.9825318237572792,0.5287532008340761,-0.11483509004212884,0.04231414106863703,-0.10776348003022891,-0.06674913433164498
6,-0.14262142671377775,-0.08333063569706053,-0.11503381125635603,0.05469313388590493,-0.4617321580755812,0.6722708496710353,-0.18299896930283832,0.3688319159303022,-0.5444876064487841,0.4344087080071598
7,-0.06733058647953707,-0.057669517371809205,-0.038170173409247145,-0.05266802054390215,0.27656097099018856,-0.1625960313444843,-0.00023659649073241623,0.1527837371944576,-0.01264571665793281,-0.03802806588700062
8,-0.0017742182492133391,-0.002795239318200033,-0.14553087411955412,-0.06963929594359472,-0.002875543228833925,0.020457355044379833,-0.004151077999027049,-6.228354728584421e-05,0.21632538740627275,-0.00995421004494393
9,-0.12235112773352194,-0.7994730174025187,0.4591508201303073,0.24384406134782777,-0.1449903548206042,-0.1104350008056083,-0.25858379137792886,0.11373556931865826,0.17198741841358137,0.44711542292980055
10,0.06838676753018307,-1.0031922497639056,0.17440873003203564,0.23472399372576608,-0.24709998112677453,0.472481443716317,-0.29599334024167234,0.12198042009597226,0.19228291168596293,0.2820213043461043
11,0.29944183000152896,-0.37208932173241693,-0.18757807660498152,0.10552752503885428,-0.5690040367020649,0.26712565560301815,-0.07165919455273972,0.10072479505956329,0.1719770196356953,0.25553380425353706
