,0,1,2,3,4,5,6,7,8,9
intercept,-0.3926617512924646,-0.9578207062568782,-0.6604696183963996,0.3246856137437951,-0.3667955554519834,0.2030215622749967,-0.43513581789396905,0.13103549888410992,1.7827733000658836,0.3713674743228967
1,0.015451017904407255,0.017860386293052602,0.026649184159803475,0.18685810291994612,-0.14305429796930433,0.18857968201643502,-0.06636108208684857,0.07553412631127107,-0.04132738443066686,-0.2601897351181019
2,-0.1098577563335786,0.009144534886381787,0.2572920450191869,-0.13570863297770144,-0.16526743234298036,0.3671562490137134,-0.3133110625836454,0.11867616297425658,-0.045778940667452216,0.017654833011810995
3,0.128822630189017,0.03294889775134369,0.21055467584780221,0.26241293839898944,-0.8970955699361263,0.09065044037977298,-0.10894482495724891,0.30288398902685404,-0.40762041099852564,0.3853872342981166
4,0.028091494909666403,-0.8780635292724223,0.16136866367146124,0.732916421301442,-0.528777477617987,0.3270442325005256,-0.15876199548886527,0.17046014415579344,0.06815473449467475,0.07756731134571211
5,-0.22080776462579715,0.7371291815403564,-0.12864229146103356,0.006305851277954044,-0.8717742321608395,0.6759339739246464,-0.13082332530905105,0.23587506658038876,-0.14609774390918573,-0.15709871585744348
6,-0.1556784392077965,-0.060778596051389897,-0.0008652491024498586,-0.19925316628334797,-0.4648388219384478,0.7443670522083846,-0.13867766371043622,0.3694947844458636,-0.39539523428405743,0.3016253339236772
7,-0.05074136720364552,-0.13107401617391504,-0.00461683178664996,-0.012248940250990863,0.29169334582109385,-0.021780951759387653,-0.0004902345048468713,0.2974515973505963,-0.021169761495463787,-0.3470228399967985
8,-0.0014495214291743688,-0.004025408868672231,-0.11095455599877449,-0.05366379905349648,-0.0025758247193595563,0.023535073276006787,-0.0015397095428676892,-1.3736597792855587e-05,0.1605296369758483,-0.009842154041717961
9,0.010564488972579033,-0.8699570822670838,0.4075077459332339,0.28189633116861224,-0.04839775017329483,0.020754241707062266,-0.3846586618881928,-0.10090244277473179,0.28656123734718725,0.39663189197462057
10,-0.06678933494107937,-0.9271776546436082,0.2835394794076875,0.13433288415329028,-0.2604654920760063,0.44516077324195696,-0.2791969754053916,0.2025297251592168,0.19530446646748775,0.2727621286364421
11,0.2510317624631672,-0.43427527940727667,-0.022185466869850033,0.10948273662722571,-0.6421776624270641,0.26172506729009476,-0.1267450127170674,0.16790452230181324,0.13615647082095547,0.2990828619179996
12,0.14282549146731716,0.8066859657705168,0.6629619015537745,0.17602835713355922,-0.6667992723948181,-0.24175853076621712,-0.7163013034076853,0.43585382211644774,-0.48784784414381455,-0.11164858732907593
13,0.2212450388098226,0.2028495525341233,-0.08111258878611645,0.2553854522544486,-0.6577820553169562,-0.45630131872225443,-0.22103048214466642,0.12249518228164949,0.5208729662264115,0.09337825286354103
14,-0.139260862076423,-0.21208363838708105,-0.043359669696574815,0.2429615108667946,-0.21312997449737028,0.022359811474511635,-0.02873868257588532,-0.03826799878882532,0.18362061460886686,0.22589888907198624
15,-0.05488114156674103,-0.1544950309248298,-0.00208215857672343,0.07097961738866929,-0.008296264156641111,-0.0875077236375466,-0.0020285071904554953,0.3307862363543092,-0.021797629731464582,-0.07067739795857145
16,-0.07326460564436768,0.49500888657890857,-0.03007522367161872,-0.04681724825694063,-0.10691449895612291,-0.044819934757873346,-0.0225516231712226,-3.624276937640144e-05,-0.08990619872867434,-0.0806233106227116
17,0.07203054621428025,0.2900145553017078,-0.049973620569003285,0.0034849198927452826,0.13952178044340635,-0.07077430718190361,-0.33972722622570967,-0.5336077358146912,0.2609642474222936,0.22806684051687423
18,0.22943789783431,-0.004808869078713112,-0.3040808945418602,-0.9924107249204007,0.4012159611874373,0.40046783644372763,0.2628231626367784,-0.6183449681274478,0.24808687526430462,0.377613723301861
19,-0.021410667321192185,1.3564174715816943,-0.5570545082763403,-0.8918344651143865,0.24003975228741675,-0.17126579527107907,0.07846531493732162,-0.4133536580405056,0.03398439340639486,0.3460121618106763
20,-0.5558163296052553,1.1435629115206294,0.21160929873850504,0.515064932839675,0.0677917337973216,-1.3329128539567574,-0.6026779877549657,0.18899937434243305,-0.005615761070682843,0.3699946811491026
21,0.42712766878005853,-0.2317290534079249,0.1170264324928781,-0.5919296809477662,0.009592862808121062,-1.0376525573817141,-0.8639217832643433,0.021474311497036918,0.6088793066843619,1.541132492739296
22,0.08252266406266373,0.2052523707974363,0.10003639588688261,0.1324213991959516,0.04583262187404229,-0.8346292958675067,-0.2850499639568787,0.05578180786360358,0.1012156564751853,0.3966163436686213
23,-0.008501959116300495,-0.01275229275317162,-8.582071478647708e-06,-0.0021645080458483896,0.17790349029686994,-0.011487306256706407,-0.0017050864117867431,-0.09693535045809927,-0.00708729744127693,-0.03726110774220091
24,-0.03653857546723625,0.12878865244327445,-0.0013387888920568104,-6.025417438586439e-06,0.06861708024688024,-0.023370154711681423,-0.011192725030395183,-4.331781267723309e-05,-0.0851777399403187,-0.039738405418350296
25,0.1679267261168835,0.32724207144007655,-0.27041503652550414,-0.16805213770204924,0.23747735332266914,0.18747909258533677,0.21192132883054626,-0.34193721376360214,-0.14958986749578326,-0.20205231680856547
26,0.2981423838008918,0.17549941444290998,-0.986705882332915,-1.1098583613005704,0.5427839752830965,0.6452166862766497,0.183064495430766,-0.22843628008894437,-0.04092908207682221,0.5212226505649356
27,-0.47417793418619,0.8100986260149908,-1.1109289687869508,-0.2490431206949969,-0.148554108508966,0.0232621393878247,0.18887052294862203,-0.5633702748398187,0.7794105671188882,0.7444325515465939
28,-0.9979096460905299,0.35373667811038073,-0.050726753656060226,0.33534006059194993,-0.05105976297281572,0.36058878206589917,-0.09395571527944876,-0.08520630811932833,-0.10250002224164659,0.3316926875916087
29,0.10668463236585365,0.26467290196024845,-0.0762789876277278,-0.6308710274848425,-0.07890957206616368,-0.12298497332743313,-0.24670010690279506,0.4011743217042938,-0.23419356161587332,0.6174063729944506
30,0.3404953575501473,-0.028420944288302455,-0.06252768950262341,-0.614442795609873,0.683519238115832,-0.37849833550247813,-0.4692890487025911,0.5009595014801809,-0.10326435448272152,0.13146907094243981
31,-7.673108836161297e-05,-2.554582191588446e-06,-2.0869632102493975e-07,-7.684984248103937e-06,0.02850978677596075,-1.3104347389257809e-05,-2.092045764249892e-05,-0.028213104401673423,-2.2232022428167742e-05,-0.0001532461957051746
33,0.33775170459300907,-0.189413766835613,-0.14923356305316296,-0.09460866000741938,0.4740146674236179,0.06434200666975654,0.5599940065766117,0.12239457179801681,-0.419066930477105,-0.7061740366877028
34,0.34575502291714316,0.10326668887660889,-0.6492463307495698,-0.3657178181741927,0.2096869504831058,0.13412782741573614,0.5342729479093609,0.0935639435983273,-0.09035332685909589,-0.31535590541742947
35,-0.5373449395700418,-0.16994637915075073,-0.22520663383989514,-0.15636749336149225,-0.08515134917259522,-0.329162461850777,0.5273977290735279,-0.038308333395084826,0.8475107152291583,0.16657914603794305
36,-0.720201744484337,0.08455213963695415,-0.17261075097535702,0.22965790169828493,0.5583036465986747,-0.01601193456793787,-0.028279559053604138,0.19709294471866584,0.38297927416260896,-0.5154819177339479
37,0.05107262967857219,0.200141145219256,-0.5581089836348079,-0.1911319336049627,0.1822870404851598,0.2917386299600573,-0.0415714325626638,0.5746793087748361,-0.5970953325571993,0.08798892824176092
38,0.24354476717987147,-0.5328502361903501,-0.4963671957486048,0.036054682975123264,0.5658501653846072,0.19147793620918277,0.24780992184700704,0.549030191378823,-0.8385239661042279,0.03397373306857136
40,-0.0005350180577727762,-3.245779254097975e-05,8.458829326883036e-08,-4.4296082401147376e-07,0.01094013052809274,-4.001899774139734e-07,-0.010347174411505605,-5.008636967056289e-06,-1.9241800740282082e-05,-4.712660585254775e-07
41,-0.00849797646374948,-0.031037541704836986,-0.054528143253664306,-0.0965474193444087,0.7752594190293366,-0.47391157627104014,-0.14155411615594982,0.08816142442958473,0.20122161864107557,-0.2585656889063534
